date_str,year_month,year,cost_gas_eur_mwh,cost_coal_eur_mwh,cost_diesel_eur_mwh,cost_uranium_eur_mwh,eu_ets_price_eur_tco2
2021-05-05,2021-05,2021,23.9,8.174641189889108,,1.8248735308331403,
2021-05-06,2021-05,2021,24.86,8.358491895084404,,1.8248735308331403,
2021-05-07,2021-05,2021,24.2,8.387793743320646,,1.8248735308331403,
2021-05-08,2021-05,2021,24.11,8.387793743320646,,1.8248735308331403,
2021-05-09,2021-05,2021,22.58,8.387793743320646,,1.8248735308331403,
2021-05-10,2021-05,2021,23.17,8.463493416468678,,1.8248735308331403,
2021-05-11,2021-05,2021,24.88,8.570515804923366,,1.8248735308331403,
2021-05-12,2021-05,2021,25.37,8.68432858027996,,1.8248735308331403,
2021-05-13,2021-05,2021,24.59,8.726692796042101,,1.8248735308331403,
2021-05-14,2021-05,2021,25.37,8.691965362000182,,1.8248735308331403,
2021-05-15,2021-05,2021,24.95,8.691965362000182,,1.8248735308331403,
2021-05-16,2021-05,2021,25.12,8.691965362000182,,1.8248735308331403,
2021-05-17,2021-05,2021,25.74,8.568911850157066,,1.8248735308331403,
2021-05-18,2021-05,2021,25.21,8.549172488656641,,1.8248735308331403,
2021-05-19,2021-05,2021,23.86,8.441927972829946,,1.8248735308331403,
2021-05-20,2021-05,2021,23.43,8.54299503819204,,1.8248735308331403,
2021-05-21,2021-05,2021,23.72,8.566577802720563,,1.8248735308331403,
2021-05-22,2021-05,2021,24.95,8.566577802720563,,1.8248735308331403,
2021-05-23,2021-05,2021,25.27,8.566577802720563,,1.8248735308331403,
2021-05-24,2021-05,2021,23.42,8.616382973154018,,1.8248735308331403,
2021-05-25,2021-05,2021,25.46,8.619377187336658,,1.8248735308331403,
2021-05-26,2021-05,2021,26.44,8.615189461188463,,1.8248735308331403,
2021-05-27,2021-05,2021,26.44,8.655110528908546,,1.8248735308331403,
2021-05-28,2021-05,2021,27.13,8.67483943581565,,1.8248735308331403,
2021-05-29,2021-05,2021,24.6,8.67483943581565,,1.8248735308331403,
2021-05-30,2021-05,2021,24.58,8.67483943581565,,1.8248735308331403,
2021-05-31,2021-05,2021,26.79,8.67483943581565,,1.8248735308331403,
2021-06-01,2021-06,2021,25.63,9.630881136311393,,1.8248735308331403,
2021-06-02,2021-06,2021,26.4,9.652835302771374,,1.8248735308331403,
2021-06-03,2021-06,2021,25.2,10.106825113774184,,1.8248735308331403,
2021-06-04,2021-06,2021,24.93,10.25184843935738,,1.8248735308331403,
2021-06-05,2021-06,2021,26.23,10.25184843935738,,1.8248735308331403,
2021-06-06,2021-06,2021,25.46,10.25184843935738,,1.8248735308331403,
2021-06-07,2021-06,2021,26.37,10.69652407652132,,1.8248735308331403,
2021-06-08,2021-06,2021,27.4,10.66432268863218,,1.8248735308331403,
2021-06-09,2021-06,2021,28.09,10.924739470932767,,1.8248735308331403,
2021-06-10,2021-06,2021,28.45,11.093013113757596,,1.8248735308331403,
2021-06-11,2021-06,2021,27.87,11.111713738800661,,1.8248735308331403,
2021-06-12,2021-06,2021,26.88,11.111713738800661,,1.8248735308331403,
2021-06-13,2021-06,2021,26.75,11.111713738800661,,1.8248735308331403,
2021-06-14,2021-06,2021,28.98,11.04212301613563,,1.8248735308331403,
2021-06-15,2021-06,2021,29.37,10.945017748368208,,1.8248735308331403,
2021-06-16,2021-06,2021,29.05,10.930508789004392,,1.8248735308331403,
2021-06-17,2021-06,2021,30.43,11.04009711988523,,1.8248735308331403,
2021-06-18,2021-06,2021,29.63,11.11108934472783,,1.8248735308331403,
2021-06-19,2021-06,2021,29.07,11.11108934472783,,1.8248735308331403,
2021-06-20,2021-06,2021,27.14,11.11108934472783,,1.8248735308331403,
2021-06-21,2021-06,2021,29.82,11.106899731880054,,1.8248735308331403,
2021-06-22,2021-06,2021,29.88,11.080946069854784,,1.8248735308331403,
2021-06-23,2021-06,2021,31.1,11.048214268524458,,1.8248735308331403,
2021-06-24,2021-06,2021,30.38,11.113279868894102,,1.8248735308331403,
2021-06-25,2021-06,2021,31.39,11.162269936652212,,1.8248735308331403,
2021-06-26,2021-06,2021,31.31,11.162269936652212,,1.8248735308331403,
2021-06-27,2021-06,2021,31.49,11.162269936652212,,1.8248735308331403,
2021-06-28,2021-06,2021,31.98,11.526695954061472,,1.8248735308331403,
2021-06-29,2021-06,2021,32.91,11.853602716195642,,1.8248735308331403,
2021-06-30,2021-06,2021,34.66,12.463654713596895,,1.8248735308331403,
2021-07-01,2021-07,2021,37.49,12.67172235467601,,1.8248735308331403,
2021-07-02,2021-07,2021,38.51,12.817805595774514,,1.8248735308331403,
2021-07-03,2021-07,2021,34.46,12.817805595774514,,1.8248735308331403,
2021-07-04,2021-07,2021,34.77,12.817805595774514,,1.8248735308331403,
2021-07-05,2021-07,2021,36.75,12.817805595774514,,1.8248735308331403,
2021-07-06,2021-07,2021,36.5,12.804002875143782,,1.8248735308331403,
2021-07-07,2021-07,2021,36.62,12.945236646874159,,1.8248735308331403,
2021-07-08,2021-07,2021,34.39,13.078361450850336,,1.8248735308331403,
2021-07-09,2021-07,2021,35.83,13.147696549337748,,1.8248735308331403,
2021-07-10,2021-07,2021,37.26,13.147696549337748,,1.8248735308331403,
2021-07-11,2021-07,2021,37.0,13.147696549337748,,1.8248735308331403,
2021-07-12,2021-07,2021,34.91,13.14075574756555,,1.8248735308331403,
2021-07-13,2021-07,2021,35.1,13.615258751344816,,1.8248735308331403,
2021-07-14,2021-07,2021,34.58,13.703484453610567,,1.8248735308331403,
2021-07-15,2021-07,2021,33.78,13.693456101936652,,1.8248735308331403,
2021-07-16,2021-07,2021,34.43,13.796414014893802,,1.8248735308331403,
2021-07-17,2021-07,2021,35.55,13.796414014893802,,1.8248735308331403,
2021-07-18,2021-07,2021,34.63,13.796414014893802,,1.8248735308331403,
2021-07-19,2021-07,2021,37.1,13.851048369659601,,1.8248735308331403,
2021-07-20,2021-07,2021,38.31,13.770562459288358,,1.8248735308331403,
2021-07-21,2021-07,2021,37.71,13.849694945535688,,1.8248735308331403,
2021-07-22,2021-07,2021,38.08,13.771862611792097,,1.8248735308331403,
2021-07-23,2021-07,2021,35.77,13.821336579313263,,1.8248735308331403,
2021-07-24,2021-07,2021,34.48,13.821336579313263,,1.8248735308331403,
2021-07-25,2021-07,2021,35.18,13.821336579313263,,1.8248735308331403,
2021-07-26,2021-07,2021,38.45,13.815304521361494,,1.8248735308331403,
2021-07-27,2021-07,2021,38.37,13.811544811481712,,1.8248735308331403,
2021-07-28,2021-07,2021,38.38,13.809190961622656,,1.8248735308331403,
2021-07-29,2021-07,2021,39.96,13.725540358842522,,1.8248735308331403,
2021-07-30,2021-07,2021,40.42,13.717733766459935,,1.8248735308331403,
2021-07-31,2021-07,2021,38.49,13.717733766459935,,1.8248735308331403,
2021-08-01,2021-08,2021,40.3,13.717733766459935,,1.8248735308331403,
2021-08-02,2021-08,2021,42.19,14.477568232361397,,1.8248735308331403,
2021-08-03,2021-08,2021,41.4,14.494155130640028,,1.8248735308331403,
2021-08-04,2021-08,2021,42.04,14.604023603295959,,1.8248735308331403,
2021-08-05,2021-08,2021,41.64,14.695436584569359,,1.8248735308331403,
2021-08-06,2021-08,2021,43.55,14.920684466463786,,1.8248735308331403,
2021-08-07,2021-08,2021,43.14,14.920684466463786,,1.8248735308331403,
2021-08-08,2021-08,2021,43.41,14.920684466463786,,1.8248735308331403,
2021-08-09,2021-08,2021,42.2,15.129505380378053,,1.8248735308331403,
2021-08-10,2021-08,2021,44.16,15.290244771484627,,1.8248735308331403,
2021-08-11,2021-08,2021,45.16,15.519569876031714,,1.8248735308331403,
2021-08-12,2021-08,2021,46.26,15.583957101826618,,1.8248735308331403,
2021-08-13,2021-08,2021,46.49,15.664715373666738,,1.8248735308331403,
2021-08-14,2021-08,2021,50.54,15.664715373666738,,1.8248735308331403,
2021-08-15,2021-08,2021,44.94,15.664715373666738,,1.8248735308331403,
2021-08-16,2021-08,2021,46.44,15.811070947908654,,1.8248735308331403,
2021-08-17,2021-08,2021,47.25,15.64833622611313,,1.8248735308331403,
2021-08-18,2021-08,2021,47.08,15.752652765101605,,1.8248735308331403,
2021-08-19,2021-08,2021,43.23,15.141996796110629,,1.8248735308331403,
2021-08-20,2021-08,2021,43.15,15.41334838818728,,1.8248735308331403,
2021-08-21,2021-08,2021,41.82,15.41334838818728,,1.8248735308331403,
2021-08-22,2021-08,2021,41.13,15.41334838818728,,1.8248735308331403,
2021-08-23,2021-08,2021,41.87,15.580030529847678,,1.8248735308331403,
2021-08-24,2021-08,2021,44.05,15.585691736990114,,1.8248735308331403,
2021-08-25,2021-08,2021,47.68,15.563889770418326,,1.8248735308331403,
2021-08-26,2021-08,2021,47.93,15.546155826748763,,1.8248735308331403,
2021-08-27,2021-08,2021,46.18,15.554277340941267,,1.8248735308331403,
2021-08-28,2021-08,2021,46.81,15.554277340941267,,1.8248735308331403,
2021-08-29,2021-08,2021,48.68,15.554277340941267,,1.8248735308331403,
2021-08-30,2021-08,2021,52.47,15.529354214813619,,1.8248735308331403,
2021-08-31,2021-08,2021,52.33,16.099671956925235,,1.8248735308331403,
2021-09-01,2021-09,2021,53.32,16.42470247043031,,1.8248735308331403,
2021-09-02,2021-09,2021,53.36,16.823160685036687,,1.8248735308331403,
2021-09-03,2021-09,2021,52.39,17.09342810120841,,1.8248735308331403,
2021-09-04,2021-09,2021,51.58,17.09342810120841,,1.8248735308331403,
2021-09-05,2021-09,2021,51.16,17.09342810120841,,1.8248735308331403,
2021-09-06,2021-09,2021,54.01,17.09342810120841,,1.8248735308331403,
2021-09-07,2021-09,2021,54.31,17.462713301486726,,1.8248735308331403,
2021-09-08,2021-09,2021,56.28,17.509165205183745,,1.8248735308331403,
2021-09-09,2021-09,2021,60.37,17.633762147383045,,1.8248735308331403,
2021-09-10,2021-09,2021,58.69,17.758638044651484,,1.8248735308331403,
2021-09-11,2021-09,2021,60.85,17.758638044651484,,1.8248735308331403,
2021-09-12,2021-09,2021,59.35,17.758638044651484,,1.8248735308331403,
2021-09-13,2021-09,2021,63.21,17.888845078761697,,1.8248735308331403,
2021-09-14,2021-09,2021,69.94,17.821242519945713,,1.8248735308331403,
2021-09-15,2021-09,2021,76.02,17.623635858596376,,1.8248735308331403,
2021-09-16,2021-09,2021,67.05,17.37778996563398,,1.8248735308331403,
2021-09-17,2021-09,2021,65.69,17.617168734354934,,1.8248735308331403,
2021-09-18,2021-09,2021,64.81,17.617168734354934,,1.8248735308331403,
2021-09-19,2021-09,2021,60.88,17.617168734354934,,1.8248735308331403,
2021-09-20,2021-09,2021,68.65,17.91967694941735,,1.8248735308331403,
2021-09-21,2021-09,2021,72.95,17.924493303814604,,1.8248735308331403,
2021-09-22,2021-09,2021,72.21,18.01947364636411,,1.8248735308331403,
2021-09-23,2021-09,2021,68.88,18.13157280751943,,1.8248735308331403,
2021-09-24,2021-09,2021,70.25,18.10796018814484,,1.8248735308331403,
2021-09-25,2021-09,2021,69.23,18.10796018814484,,1.8248735308331403,
2021-09-26,2021-09,2021,69.67,18.10796018814484,,1.8248735308331403,
2021-09-27,2021-09,2021,72.36,21.100194215233437,,1.8248735308331403,
2021-09-28,2021-09,2021,82.9,21.147564362345715,,1.8248735308331403,
2021-09-29,2021-09,2021,81.59,22.075799439767223,,1.8248735308331403,
2021-09-30,2021-09,2021,93.86,23.094752703207337,,1.8248735308331403,
2021-10-01,2021-10,2021,99.68,24.794029578272102,,1.8248735308331403,
2021-10-02,2021-10,2021,74.38,24.794029578272102,,1.8248735308331403,
2021-10-03,2021-10,2021,73.66,24.794029578272102,,1.8248735308331403,
2021-10-04,2021-10,2021,89.26,26.08932924396626,,1.8248735308331403,
2021-10-05,2021-10,2021,108.08,28.971966626341196,,1.8248735308331403,
2021-10-06,2021-10,2021,122.16,25.123915789935765,,1.8248735308331403,
2021-10-07,2021-10,2021,98.66,25.207168380133705,,1.8248735308331403,
2021-10-08,2021-10,2021,91.05,24.443009793160375,,1.8248735308331403,
2021-10-09,2021-10,2021,86.06,24.443009793160375,,1.8248735308331403,
2021-10-10,2021-10,2021,78.86,24.443009793160375,,1.8248735308331403,
2021-10-11,2021-10,2021,81.76,25.507824541435028,,1.8248735308331403,
2021-10-12,2021-10,2021,83.77,25.853954505357837,,1.8248735308331403,
2021-10-13,2021-10,2021,89.63,26.089882301763886,,1.8248735308331403,
2021-10-14,2021-10,2021,97.58,25.815340867545626,,1.8248735308331403,
2021-10-15,2021-10,2021,97.02,25.435871072723337,,1.8248735308331403,
2021-10-16,2021-10,2021,88.26,25.435871072723337,,1.8248735308331403,
2021-10-17,2021-10,2021,90.19,25.435871072723337,,1.8248735308331403,
2021-10-18,2021-10,2021,94.62,25.280774213634054,,1.8248735308331403,
2021-10-19,2021-10,2021,88.12,25.069591687639328,,1.8248735308331403,
2021-10-20,2021-10,2021,86.57,24.55531367674611,,1.8248735308331403,
2021-10-21,2021-10,2021,89.01,24.085133659352895,,1.8248735308331403,
2021-10-22,2021-10,2021,87.4,24.278703810588468,,1.8248735308331403,
2021-10-23,2021-10,2021,94.77,24.278703810588468,,1.8248735308331403,
2021-10-24,2021-10,2021,92.72,24.278703810588468,,1.8248735308331403,
2021-10-25,2021-10,2021,93.66,24.712316724843024,,1.8248735308331403,
2021-10-26,2021-10,2021,94.13,24.75685455048952,,1.8248735308331403,
2021-10-27,2021-10,2021,88.25,24.663794108233414,,1.8248735308331403,
2021-10-28,2021-10,2021,75.55,24.839826244467094,,1.8248735308331403,
2021-10-29,2021-10,2021,64.64,24.32585546960206,,1.8248735308331403,
2021-10-30,2021-10,2021,61.86,24.32585546960206,,1.8248735308331403,
2021-10-31,2021-10,2021,60.76,24.32585546960206,,1.8248735308331403,
2021-11-01,2021-11,2021,61.27,14.749432547863607,,1.8248735308331403,
2021-11-02,2021-11,2021,63.51,14.811386986217812,,1.8248735308331403,
2021-11-03,2021-11,2021,74.79,15.860958302051317,,1.8248735308331403,
2021-11-04,2021-11,2021,76.37,15.652727500000045,,1.8248735308331403,
2021-11-05,2021-11,2021,71.71,15.734545863448934,,1.8248735308331403,
2021-11-06,2021-11,2021,71.32,15.734545863448934,,1.8248735308331403,
2021-11-07,2021-11,2021,70.1,15.734545863448934,,1.8248735308331403,
2021-11-08,2021-11,2021,76.71,16.778086795447532,,1.8248735308331403,
2021-11-09,2021-11,2021,76.62,16.10938501272478,,1.8248735308331403,
2021-11-10,2021-11,2021,67.94,15.097297441276345,,1.8248735308331403,
2021-11-11,2021-11,2021,77.72,15.134415877199995,,1.8248735308331403,
2021-11-12,2021-11,2021,78.77,14.966259156845876,,1.8248735308331403,
2021-11-13,2021-11,2021,77.66,14.966259156845876,,1.8248735308331403,
2021-11-14,2021-11,2021,74.23,14.966259156845876,,1.8248735308331403,
2021-11-15,2021-11,2021,80.91,14.978254992591387,,1.8248735308331403,
2021-11-16,2021-11,2021,89.44,15.315088560776791,,1.8248735308331403,
2021-11-17,2021-11,2021,98.63,15.463175239169415,,1.8248735308331403,
2021-11-18,2021-11,2021,96.57,15.707330637682617,,1.8248735308331403,
2021-11-19,2021-11,2021,93.54,15.696101686732648,,1.8248735308331403,
2021-11-20,2021-11,2021,97.54,15.696101686732648,,1.8248735308331403,
2021-11-21,2021-11,2021,91.79,15.696101686732648,,1.8248735308331403,
2021-11-22,2021-11,2021,90.06,15.94495843023189,,1.8248735308331403,
2021-11-23,2021-11,2021,93.14,16.391460825242575,,1.8248735308331403,
2021-11-24,2021-11,2021,99.1,16.32185651128656,,1.8248735308331403,
2021-11-25,2021-11,2021,96.08,16.32185651128656,,1.8248735308331403,
2021-11-26,2021-11,2021,94.82,15.86912023889602,,1.8248735308331403,
2021-11-27,2021-11,2021,93.27,15.86912023889602,,1.8248735308331403,
2021-11-28,2021-11,2021,94.08,15.86912023889602,,1.8248735308331403,
2021-11-29,2021-11,2021,104.07,13.222519847886348,,1.8248735308331403,
2021-11-30,2021-11,2021,101.96,12.156175877970982,,1.8248735308331403,
2021-12-01,2021-12,2021,96.88,13.569549656992535,,1.8248735308331403,
2021-12-02,2021-12,2021,96.28,13.484788715155778,,1.8248735308331403,
2021-12-03,2021-12,2021,94.27,13.14752701368924,,1.8248735308331403,
2021-12-04,2021-12,2021,91.56,13.14752701368924,,1.8248735308331403,
2021-12-05,2021-12,2021,86.48,13.14752701368924,,1.8248735308331403,
2021-12-06,2021-12,2021,90.21,13.257833744500996,,1.8248735308331403,
2021-12-07,2021-12,2021,96.16,14.046474315962287,,1.8248735308331403,
2021-12-08,2021-12,2021,100.97,14.65289867738476,,1.8248735308331403,
2021-12-09,2021-12,2021,102.28,14.606984326848053,,1.8248735308331403,
2021-12-10,2021-12,2021,103.13,14.761625602797015,,1.8248735308331403,
2021-12-11,2021-12,2021,110.1,14.761625602797015,,1.8248735308331403,
2021-12-12,2021-12,2021,111.34,14.761625602797015,,1.8248735308331403,
2021-12-13,2021-12,2021,117.63,14.91121815723193,,1.8248735308331403,
2021-12-14,2021-12,2021,122.52,15.348907211004207,,1.8248735308331403,
2021-12-15,2021-12,2021,128.22,15.436363032791853,,1.8248735308331403,
2021-12-16,2021-12,2021,132.38,16.021669431528085,,1.8248735308331403,
2021-12-17,2021-12,2021,134.02,15.824857972209712,,1.8248735308331403,
2021-12-18,2021-12,2021,141.77,15.824857972209712,,1.8248735308331403,
2021-12-19,2021-12,2021,154.97,15.824857972209712,,1.8248735308331403,
2021-12-20,2021-12,2021,147.82,16.252855813145775,,1.8248735308331403,
2021-12-21,2021-12,2021,166.92,16.056821044333553,,1.8248735308331403,
2021-12-22,2021-12,2021,175.17,16.037074956760154,,1.8248735308331403,
2021-12-23,2021-12,2021,152.87,15.561111927730398,,1.8248735308331403,
2021-12-24,2021-12,2021,99.57,15.561111927730398,,1.8248735308331403,
2021-12-25,2021-12,2021,71.65,15.561111927730398,,1.8248735308331403,
2021-12-26,2021-12,2021,80.38,15.561111927730398,,1.8248735308331403,
2021-12-27,2021-12,2021,90.65,15.567457934737734,,1.8248735308331403,
2021-12-28,2021-12,2021,87.5,15.505311041488273,,1.8248735308331403,
2021-12-29,2021-12,2021,92.8,15.06477267806614,,1.8248735308331403,
2021-12-30,2021-12,2021,82.33,14.977567331924838,,1.8248735308331403,
2021-12-31,2021-12,2021,69.4,14.834183531217105,,1.8248735308331403,
2022-01-01,2022-01,2022,45.79,14.834183531217105,,2.544974630763629,
2022-01-02,2022-01,2022,56.41,14.834183531217105,,2.544974630763629,
2022-01-03,2022-01,2022,70.33,12.853754068746728,,2.544974630763629,
2022-01-04,2022-01,2022,86.56,14.13582817184332,,2.544974630763629,
2022-01-05,2022-01,2022,90.07,14.959381922754064,,2.544974630763629,
2022-01-06,2022-01,2022,94.33,15.544260632601551,,2.544974630763629,
2022-01-07,2022-01,2022,90.83,15.061450462390745,,2.544974630763629,
2022-01-08,2022-01,2022,83.38,15.061450462390745,,2.544974630763629,
2022-01-09,2022-01,2022,85.47,15.061450462390745,,2.544974630763629,
2022-01-10,2022-01,2022,86.05,15.012783636334618,,2.544974630763629,
2022-01-11,2022-01,2022,80.23,14.637383608317077,,2.544974630763629,
2022-01-12,2022-01,2022,78.38,15.0232699773843,,2.544974630763629,
2022-01-13,2022-01,2022,74.05,15.955331780065185,,2.544974630763629,
2022-01-14,2022-01,2022,91.84,16.55034145180515,,2.544974630763629,
2022-01-15,2022-01,2022,89.02,16.55034145180515,,2.544974630763629,
2022-01-16,2022-01,2022,93.43,16.55034145180515,,2.544974630763629,
2022-01-17,2022-01,2022,82.86,16.55034145180515,,2.544974630763629,
2022-01-18,2022-01,2022,79.56,17.44146991139119,,2.544974630763629,
2022-01-19,2022-01,2022,73.67,17.53894612976955,,2.544974630763629,
2022-01-20,2022-01,2022,72.11,17.328156366505556,,2.544974630763629,
2022-01-21,2022-01,2022,76.36,17.5907319847512,,2.544974630763629,
2022-01-22,2022-01,2022,82.06,17.5907319847512,,2.544974630763629,
2022-01-23,2022-01,2022,84.65,17.5907319847512,,2.544974630763629,
2022-01-24,2022-01,2022,86.79,17.693975805096,,2.544974630763629,
2022-01-25,2022-01,2022,91.02,17.818704085381377,,2.544974630763629,
2022-01-26,2022-01,2022,90.51,18.007152347255133,,2.544974630763629,
2022-01-27,2022-01,2022,90.95,18.099398092423783,,2.544974630763629,
2022-01-28,2022-01,2022,90.91,18.426918445077305,,2.544974630763629,
2022-01-29,2022-01,2022,92.54,18.426918445077305,,2.544974630763629,
2022-01-30,2022-01,2022,94.78,18.426918445077305,,2.544974630763629,
2022-01-31,2022-01,2022,84.68,19.635310774505818,,2.544974630763629,
2022-02-01,2022-02,2022,75.09,19.08995710486351,,2.544974630763629,
2022-02-02,2022-02,2022,78.19,19.330934470678663,,2.544974630763629,
2022-02-03,2022-02,2022,78.36,19.313652454076813,,2.544974630763629,
2022-02-04,2022-02,2022,80.26,19.65901200681525,,2.544974630763629,
2022-02-05,2022-02,2022,80.5,19.65901200681525,,2.544974630763629,
2022-02-06,2022-02,2022,81.56,19.65901200681525,,2.544974630763629,
2022-02-07,2022-02,2022,77.83,19.534580051180992,,2.544974630763629,
2022-02-08,2022-02,2022,80.83,19.96872224636478,,2.544974630763629,
2022-02-09,2022-02,2022,76.35,20.167997181307797,,2.544974630763629,
2022-02-10,2022-02,2022,75.79,20.22131839681388,,2.544974630763629,
2022-02-11,2022-02,2022,75.84,20.393365091761723,,2.544974630763629,
2022-02-12,2022-02,2022,77.94,20.393365091761723,,2.544974630763629,
2022-02-13,2022-02,2022,76.53,20.393365091761723,,2.544974630763629,
2022-02-14,2022-02,2022,81.05,20.70011443823356,,2.544974630763629,
2022-02-15,2022-02,2022,73.76,20.29151000929095,,2.544974630763629,
2022-02-16,2022-02,2022,66.87,19.866011733854467,,2.544974630763629,
2022-02-17,2022-02,2022,72.6,19.87154838816519,,2.544974630763629,
2022-02-18,2022-02,2022,69.43,19.99499961018774,,2.544974630763629,
2022-02-19,2022-02,2022,74.17,19.99499961018774,,2.544974630763629,
2022-02-20,2022-02,2022,78.05,19.99499961018774,,2.544974630763629,
2022-02-21,2022-02,2022,71.52,19.99499961018774,,2.544974630763629,
2022-02-22,2022-02,2022,77.86,20.529951149228918,,2.544974630763629,
2022-02-23,2022-02,2022,82.72,20.68442472829626,,2.544974630763629,
2022-02-24,2022-02,2022,119.68,20.86313531659246,,2.544974630763629,
2022-02-25,2022-02,2022,100.39,21.35198930249674,,2.544974630763629,
2022-02-26,2022-02,2022,103.81,21.35198930249674,,2.544974630763629,
2022-02-27,2022-02,2022,106.91,21.35198930249674,,2.544974630763629,
2022-02-28,2022-02,2022,105.16,27.97927879731007,,2.544974630763629,
2022-03-01,2022-03,2022,111.33,35.159751711321476,,2.544974630763629,
2022-03-02,2022-03,2022,159.03,48.112650472666466,,2.544974630763629,
2022-03-03,2022-03,2022,167.57,38.969872266785245,,2.544974630763629,
2022-03-04,2022-03,2022,177.81,48.10504174268564,,2.544974630763629,
2022-03-05,2022-03,2022,196.14,48.10504174268564,,2.544974630763629,
2022-03-06,2022-03,2022,191.12,48.10504174268564,,2.544974630763629,
2022-03-07,2022-03,2022,246.25,46.995732913399635,,2.544974630763629,
2022-03-08,2022-03,2022,212.1,49.56263387856615,,2.544974630763629,
2022-03-09,2022-03,2022,162.35,46.49898583239938,,2.544974630763629,
2022-03-10,2022-03,2022,125.66,40.30908653809527,,2.544974630763629,
2022-03-11,2022-03,2022,116.9,40.43344412377721,,2.544974630763629,
2022-03-12,2022-03,2022,107.93,40.43344412377721,,2.544974630763629,
2022-03-13,2022-03,2022,117.53,40.43344412377721,,2.544974630763629,
2022-03-14,2022-03,2022,110.1,40.00582982483936,,2.544974630763629,
2022-03-15,2022-03,2022,110.35,38.2812312860584,,2.544974630763629,
2022-03-16,2022-03,2022,102.87,34.7180930357926,,2.544974630763629,
2022-03-17,2022-03,2022,102.38,34.55243469753707,,2.544974630763629,
2022-03-18,2022-03,2022,101.58,36.52459375016609,,2.544974630763629,
2022-03-19,2022-03,2022,93.82,36.52459375016609,,2.544974630763629,
2022-03-20,2022-03,2022,95.37,36.52459375016609,,2.544974630763629,
2022-03-21,2022-03,2022,97.03,35.0423941670289,,2.544974630763629,
2022-03-22,2022-03,2022,92.61,36.01688049026555,,2.544974630763629,
2022-03-23,2022-03,2022,101.59,36.31015353609232,,2.544974630763629,
2022-03-24,2022-03,2022,113.5,36.27582991021374,,2.544974630763629,
2022-03-25,2022-03,2022,100.05,36.29294410644297,,2.544974630763629,
2022-03-26,2022-03,2022,92.7,36.29294410644297,,2.544974630763629,
2022-03-27,2022-03,2022,91.74,36.29294410644297,,2.544974630763629,
2022-03-28,2022-03,2022,95.86,30.203844402243536,,2.544974630763629,
2022-03-29,2022-03,2022,107.34,30.003391670584595,,2.544974630763629,
2022-03-30,2022-03,2022,113.41,30.071460294461897,,2.544974630763629,
2022-03-31,2022-03,2022,112.93,30.085627720118225,,2.544974630763629,
2022-04-01,2022-04,2022,120.6,29.402303348497465,,2.544974630763629,
2022-04-02,2022-04,2022,117.05,29.402303348497465,,2.544974630763629,
2022-04-03,2022-04,2022,115.21,29.402303348497465,,2.544974630763629,
2022-04-04,2022-04,2022,109.91,29.31891618022343,,2.544974630763629,
2022-04-05,2022-04,2022,106.49,32.94586615653491,,2.544974630763629,
2022-04-06,2022-04,2022,104.19,32.817681526592104,,2.544974630763629,
2022-04-07,2022-04,2022,98.35,31.833486824878293,,2.544974630763629,
2022-04-08,2022-04,2022,93.18,33.090303431968955,,2.544974630763629,
2022-04-09,2022-04,2022,101.07,33.090303431968955,,2.544974630763629,
2022-04-10,2022-04,2022,101.0,33.090303431968955,,2.544974630763629,
2022-04-11,2022-04,2022,89.45,33.8587209117181,,2.544974630763629,
2022-04-12,2022-04,2022,97.97,36.09963816769357,,2.544974630763629,
2022-04-13,2022-04,2022,93.72,36.4653299255436,,2.544974630763629,
2022-04-14,2022-04,2022,80.36,36.22964802121114,,2.544974630763629,
2022-04-15,2022-04,2022,68.27,36.22964802121114,,2.544974630763629,
2022-04-16,2022-04,2022,68.63,36.22964802121114,,2.544974630763629,
2022-04-17,2022-04,2022,57.74,36.22964802121114,,2.544974630763629,
2022-04-18,2022-04,2022,51.89,36.50204247230886,,2.544974630763629,
2022-04-19,2022-04,2022,69.89,36.72928756828563,,2.544974630763629,
2022-04-20,2022-04,2022,82.18,37.289308279892545,,2.544974630763629,
2022-04-21,2022-04,2022,86.44,36.98002762538169,,2.544974630763629,
2022-04-22,2022-04,2022,81.9,37.04718727314765,,2.544974630763629,
2022-04-23,2022-04,2022,77.85,37.04718727314765,,2.544974630763629,
2022-04-24,2022-04,2022,90.86,37.04718727314765,,2.544974630763629,
2022-04-25,2022-04,2022,87.71,36.98783453361761,,2.544974630763629,
2022-04-26,2022-04,2022,79.83,37.22467177617699,,2.544974630763629,
2022-04-27,2022-04,2022,88.39,37.43692533257203,,2.544974630763629,
2022-04-28,2022-04,2022,81.83,37.5530511965511,,2.544974630763629,
2022-04-29,2022-04,2022,80.11,37.33734654416944,,2.544974630763629,
2022-04-30,2022-04,2022,73.75,37.33734654416944,,2.544974630763629,
2022-05-01,2022-05,2022,79.32,37.33734654416944,,2.544974630763629,
2022-05-02,2022-05,2022,77.59,30.21707901466332,,2.544974630763629,
2022-05-03,2022-05,2022,82.01,33.08249319994132,,2.544974630763629,
2022-05-04,2022-05,2022,84.29,36.36427097993386,,2.544974630763629,
2022-05-05,2022-05,2022,82.9,37.008352520125904,,2.544974630763629,
2022-05-06,2022-05,2022,80.92,37.18230998526201,,2.544974630763629,
2022-05-07,2022-05,2022,79.54,37.18230998526201,,2.544974630763629,
2022-05-08,2022-05,2022,83.23,37.18230998526201,,2.544974630763629,
